Ranking: 
0		0.89
30		10111			15.60			01111			01111			01111		
31		10111			15.60			01010			01011			01011		
32		01010			3.43			00011			00010			00010		
Generacion: 9 totalA:253.86
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		11001			10.71			10010			10001			10001		
2		10010			10.41			00001			00010			00010		
3		10010			10.41			00111			00010			00010		
4		11111			16.29			01010			01111			01111		
5		10010			10.41			01111			01001			01001		
6		11011			7.44			11001			11111			11111		
7		00011			0.93			11111			11001			11001		
8		11011			7.44			10001			10111			10111		
9		10001			11.55			11001			11011			11011		
10		11001			10.71			00011			00001			00001		
11		11001			10.71			11111			11010			11010		
12		10010			10.41			10010			10111			10111		
13		10011			6.51			10010			10001			10001		
14		00001			1.41			00001			00010			00010		
15		00001			1.41			10010			10111			10111		
16		11011			7.44			10111			10010			10011		
17		11111			16.29			10001			10011			11011		
18		00011			0.93			01011			01001			01001		
19		10011			6.51			10010			10010			10010		
20		10011			6.51			10010			10010			10010		
21		10001			11.55			01111			01010			01010		
22		00111			0.75			00010			00111			00111		
23		11011			7.44			10010			10011			10011		
24		00010			1.03			11011			11010			11010		
25		10111			15.60			00111			00011			00011		
26		10111			15.60			10011			10111			10111		
27		01010			3.43			11001			11011			11011		
28		11010			7.60			11011			11001			11001		
29		10111			15.60			00001			00010			00010		
30		01111			3.77			10010			10001			10001		
31		01011			6.00			10010			10010			10010		
32		00010			1.03			10010			10010			10010		
Generacion: 10 totalA:244.70
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		10001			11.55			01001			01010			01010		
2		00010			1.03			10010			10001			10001		
3		00010			1.03			00010			00010			00010		
4		01111			3.77			00010			00010			00010		
5		01001			1.66			10010			10011			11011		
6		11111			16.29			11011			11010			11010		
7		11001			10.71			01001			01111			01111		
8		10111			15.60			10111			10001			10001		
9		11011			7.44			11001			11010			11010		
10		00001			1.41			11010			11001			11001		
11		11010			7.60			10001			10001			10001		
12		10111			15.60			10001			10001			10001		
13		10001			11.55			11011			11001			11001		
14		00010			1.03			11001			11011			11011		
15		10111			15.60			10111			10010			10010		
16		10011			6.51			10010			10111			11111		
17		11011			7.44			10010			10111			11111		
18		01001			1.66			10111			10010			10010		
19		10010			10.41			00010			00011			00011		
20		10010			10.41			11011			11010			11010		
21		01010			3.43			10010			10011			10011		
22		00111			0.75			10011			10010			10010		
23		10011			6.51			11011			11010			11010		
24		11010			7.60			00010			00011			00011		
25		00011			0.93			01001			01001			01001		
26		10111			15.60			11001			11001			11001		
27		11011			7.44			10011			10011			10011		
28		11001			10.71			11011			11011			11011		
29		00010			1.03			10001			10011			10011		
30		10001			11.55			11011			11001			11001		
31		10010			10.41			10010			10001			10001		
32		10010			10.41			00001			00010			00010		
